Date,Low,Open,Volume,High,Close,Adjusted Close
17-03-1980,1.4715960025787354,0.0,4774,1.482069969177246,1.4715960025787354,0.7015577554702759
18-03-1980,1.4506479501724243,0.0,938038,1.46635901927948,1.4558850526809692,0.694068193435669
19-03-1980,1.4349370002746582,0.0,202883,1.4558850526809692,1.4349370002746582,0.6840816736221313
20-03-1980,1.4244630336761475,0.0,40577,1.445410966873169,1.4244630336761475,0.6790881752967834
21-03-1980,1.4244630336761475,0.0,83540,1.4244630336761475,1.4244630336761475,0.6790881752967834
24-03-1980,1.4139889478683472,0.0,398606,1.445410966873169,1.4244630336761475,0.6790881752967834
25-03-1980,1.4087519645690918,0.0,167080,1.4244630336761475,1.4244630336761475,0.6790881752967834
26-03-1980,1.4035149812698364,0.0,625358,1.445410966873169,1.4035149812698364,0.669101893901825
27-03-1980,1.382567048072815,0.0,143212,1.4035149812698364,1.382567048072815,0.6591150164604187
28-03-1980,1.398277997970581,0.0,451117,1.4139889478683472,1.4139889478683472,0.6740947365760803
31-03-1980,1.4244630336761475,0.0,1515659,1.4558850526809692,1.4558850526809692,0.694068193435669
01-04-1980,1.445410966873169,0.0,386672,1.4768329858779907,1.4768329858779907,0.7040544748306274
02-04-1980,1.46635901927948,0.0,1885623,1.4977810382843018,1.4873069524765015,0.7090481519699097
03-04-1980,1.4977810382843018,0.0,69219,1.5134919881820679,1.5082550048828125,0.7190344333648682
07-04-1980,1.5082550048828125,0.0,50124,1.5187289714813232,1.5082550048828125,0.7190344333648682
08-04-1980,1.46635901927948,0.0,303132,1.5030180215835571,1.482069969177246,0.7065512537956238
09-04-1980,1.4768329858779907,0.0,293584,1.5292030572891235,1.4768329858779907,0.7040544748306274
10-04-1980,1.4977810382843018,0.0,195723,1.5292030572891235,1.4977810382843018,0.7140414118766785
11-04-1980,1.5082550048828125,0.0,644453,1.5082550048828125,1.5082550048828125,0.7190344333648682
14-04-1980,1.4873069524765015,0.0,179015,1.4977810382843018,1.4977810382843018,0.7140414118766785
15-04-1980,1.4977810382843018,0.0,880753,1.5187289714813232,1.4977810382843018,0.7140414118766785
16-04-1980,1.4977810382843018,0.0,214818,1.5082550048828125,1.5082550048828125,0.7190344333648682
17-04-1980,1.4873069524765015,0.0,310292,1.4977810382843018,1.4873069524765015,0.7090481519699097
18-04-1980,1.46635901927948,0.0,35803,1.4768329858779907,1.46635901927948,0.699061393737793
21-04-1980,1.4349370002746582,0.0,436796,1.4768329858779907,1.445410966873169,0.6890749931335449
22-04-1980,1.4558850526809692,0.0,747088,1.4977810382843018,1.4873069524765015,0.7090481519699097
23-04-1980,1.4873069524765015,0.0,1546688,1.5082550048828125,1.4977810382843018,0.7140414118766785
24-04-1980,1.4768329858779907,0.0,233913,1.5187289714813232,1.5187289714813232,0.7240275740623474
25-04-1980,1.4977810382843018,0.0,40577,1.5082550048828125,1.5082550048828125,0.7190344333648682
28-04-1980,1.4977810382843018,0.0,355643,1.5187289714813232,1.5082550048828125,0.7190344333648682
29-04-1980,1.4873069524765015,0.0,517949,1.5239659547805786,1.4977810382843018,0.7140414118766785
30-04-1980,1.4715960025787354,0.0,102635,1.5030180215835571,1.5030180215835571,0.7165379524230957
01-05-1980,1.46635901927948,0.0,465438,1.5187289714813232,1.46635901927948,0.699061393737793
02-05-1980,1.445410966873169,0.0,887913,1.4768329858779907,1.445410966873169,0.6890749931335449
05-05-1980,1.382567048072815,0.0,398606,1.4558850526809692,1.4035149812698364,0.669101893901825
06-05-1980,1.382567048072815,0.0,88314,1.4244630336761475,1.4035149812698364,0.669101893901825
07-05-1980,1.4139889478683472,0.0,33416,1.419226050376892,1.419226050376892,0.6765918135643005
08-05-1980,1.4087519645690918,0.0,38190,1.4244630336761475,1.4244630336761475,0.6790881752967834
09-05-1980,1.398277997970581,0.0,62058,1.419226050376892,1.398277997970581,0.66660475730896
12-05-1980,1.398277997970581,0.0,202883,1.4139889478683472,1.4087519645690918,0.671598494052887
13-05-1980,1.4035149812698364,0.0,1613520,1.4244630336761475,1.4035149812698364,0.669101893901825
14-05-1980,1.382567048072815,0.0,298358,1.445410966873169,1.4244630336761475,0.6790881752967834
15-05-1980,1.4244630336761475,0.0,221978,1.4297000169754028,1.4297000169754028,0.681584894657135
16-05-1980,1.4244630336761475,0.0,31029,1.4349370002746582,1.4244630336761475,0.6790881752967834
19-05-1980,1.4035149812698364,0.0,537044,1.4297000169754028,1.4139889478683472,0.6740947365760803
20-05-1980,1.419226050376892,0.0,2861850,1.445410966873169,1.445410966873169,0.6890749931335449
21-05-1980,1.445410966873169,0.0,257781,1.445410966873169,1.445410966873169,0.6890749931335449
22-05-1980,1.4349370002746582,0.0,57285,1.445410966873169,1.445410966873169,0.6890749931335449
23-05-1980,1.4349370002746582,0.0,463052,1.46635901927948,1.4349370002746582,0.6840816736221313
27-05-1980,1.4401739835739136,0.0,422475,1.4715960025787354,1.4558850526809692,0.694068193435669
28-05-1980,1.4244630336761475,0.0,143212,1.4558850526809692,1.4244630336761475,0.6790881752967834
29-05-1980,1.4244630336761475,0.0,231526,1.4611220359802246,1.4611220359802246,0.6965646743774414
30-05-1980,1.4349370002746582,0.0,66832,1.445410966873169,1.4349370002746582,0.6840816736221313
02-06-1980,1.4244630336761475,0.0,606263,1.4401739835739136,1.4401739835739136,0.6865783929824829
03-06-1980,1.4244630336761475,0.0,398606,1.445410966873169,1.4349370002746582,0.6840816736221313
04-06-1980,1.4297000169754028,0.0,207657,1.445410966873169,1.445410966873169,0.6890749931335449
05-06-1980,1.4558850526809692,0.0,248234,1.4768329858779907,1.4715960025787354,0.7015577554702759
06-06-1980,1.482069969177246,0.0,580008,1.5187289714813232,1.5187289714813232,0.7240275740623474
09-06-1980,1.5187289714813232,0.0,961906,1.5815730094909668,1.5606249570846558,0.7440010905265808
10-06-1980,1.550150990486145,0.0,253008,1.571099042892456,1.5606249570846558,0.7440010905265808
11-06-1980,1.5396770238876343,0.0,594329,1.571099042892456,1.571099042892456,0.7489945888519287
12-06-1980,1.571099042892456,0.0,434409,1.5868099927902222,1.5815730094909668,0.7539881467819214
13-06-1980,1.571099042892456,0.0,374738,1.5815730094909668,1.571099042892456,0.7489945888519287
16-06-1980,1.5187289714813232,0.0,334161,1.5606249570846558,1.5396770238876343,0.7340145707130432
17-06-1980,1.5292030572891235,0.0,171854,1.5868099927902222,1.5868099927902222,0.7564840316772461
18-06-1980,1.5815730094909668,0.0,198110,1.5920469760894775,1.5920469760894775,0.7589811086654663
19-06-1980,1.571099042892456,0.0,186175,1.6234689950942993,1.571099042892456,0.7489945888519287
20-06-1980,1.571099042892456,0.0,124117,1.5920469760894775,1.5868099927902222,0.7564840316772461
23-06-1980,1.5658620595932007,0.0,150372,1.6025209426879883,1.6025209426879883,0.763974666595459
24-06-1980,1.571099042892456,0.0,327000,1.5920469760894775,1.571099042892456,0.7489945888519287
25-06-1980,1.5815730094909668,0.0,54898,1.6025209426879883,1.6025209426879883,0.763974666595459
26-06-1980,1.5920469760894775,0.0,162307,1.6234689950942993,1.618232011795044,0.771464467048645
27-06-1980,1.6025209426879883,0.0,231526,1.6234689950942993,1.6129950284957886,0.7689679265022278
30-06-1980,1.6129950284957886,0.0,19095,1.6234689950942993,1.6129950284957886,0.7689679265022278
01-07-1980,1.6025209426879883,0.0,93088,1.618232011795044,1.6077580451965332,0.7664708495140076
02-07-1980,1.6025209426879883,0.0,379511,1.6653649806976318,1.6653649806976318,0.7939339280128479
03-07-1980,1.6758389472961426,0.0,816307,1.7177350521087646,1.7177350521087646,0.8189008831977844
07-07-1980,1.7282090187072754,0.0,105022,1.8120009899139404,1.791053056716919,0.8538540005683899
08-07-1980,1.7753419876098633,0.0,52511,1.8329490423202515,1.785815954208374,0.8513568639755249
09-07-1980,1.7491569519042969,0.0,50124,1.8015270233154297,1.7648680210113525,0.8413709402084351
10-07-1980,1.7491569519042969,0.0,336548,1.7753419876098633,1.7491569519042969,0.8338803052902222
11-07-1980,1.7386829853057861,0.0,921330,1.7491569519042969,1.7386829853057861,0.8288871645927429
14-07-1980,1.7491569519042969,0.0,214818,1.785815954208374,1.785815954208374,0.8513568639755249
15-07-1980,1.8015270233154297,0.0,412927,1.8224749565124512,1.8015270233154297,0.8588469624519348
16-07-1980,1.8015270233154297,0.0,181402,1.8172379732131958,1.8172379732131958,0.8663368225097656
17-07-1980,1.8015270233154297,0.0,188562,1.8172379732131958,1.8015270233154297,0.8588469624519348
18-07-1980,1.7805789709091187,0.0,448730,1.8015270233154297,1.7962900400161743,0.8563504219055176
21-07-1980,1.7491569519042969,0.0,303132,1.785815954208374,1.770105004310608,0.8438667058944702
22-07-1980,1.770105004310608,0.0,109796,1.8329490423202515,1.8015270233154297,0.8588469624519348
23-07-1980,1.7543940544128418,0.0,295971,1.7805789709091187,1.7543940544128418,0.836377739906311
24-07-1980,1.770105004310608,0.0,651614,1.7805789709091187,1.770105004310608,0.8438667058944702
25-07-1980,1.770105004310608,0.0,100248,1.8015270233154297,1.770105004310608,0.8438667058944702
28-07-1980,1.7805789709091187,0.0,40577,1.8015270233154297,1.8015270233154297,0.8588469624519348
29-07-1980,1.8015270233154297,0.0,169467,1.8434230089187622,1.8329490423202515,0.8738269209861755
30-07-1980,1.8329490423202515,0.0,200497,1.8591339588165283,1.8329490423202515,0.8738269209861755
31-07-1980,1.8015270233154297,0.0,121730,1.827712059020996,1.827712059020996,0.8713304400444031
01-08-1980,1.8172379732131958,0.0,389059,1.853896975517273,1.8381860256195068,0.876323938369751
04-08-1980,1.8486599922180176,0.0,47737,1.8643709421157837,1.8591339588165283,0.8863099813461304
05-08-1980,1.8643709421157837,0.0,369964,1.8853189945220947,1.8853189945220947,0.8987936973571777
06-08-1980,1.8853189945220947,0.0,770957,1.9848220348358154,1.9848220348358154,0.9462296366691589
07-08-1980,1.9952960014343262,0.0,262555,2.079087972640991,2.079087972640991,0.991169810295105
08-08-1980,2.011007070541382,0.0,360416,2.084325075149536,2.0371921062469482,0.9711962938308716
11-08-1980,1.9900590181350708,0.0,1198206,2.0371921062469482,2.0371921062469482,0.9711962938308716
12-08-1980,2.011007070541382,0.0,272102,2.042428970336914,2.011007070541382,0.9587131142616272
13-08-1980,1.9691109657287598,0.0,112183,2.000533103942871,1.9691109657287598,0.938739538192749
14-08-1980,1.9691109657287598,0.0,83540,1.9848220348358154,1.9743479490280151,0.9412369728088379
15-08-1980,1.9691109657287598,0.0,126504,2.000533103942871,1.9691109657287598,0.938739538192749
18-08-1980,1.9062670469284058,0.0,40577,1.9743479490280151,1.9062670469284058,0.9087797999382019
19-08-1980,1.8696080446243286,0.0,162307,1.8853189945220947,1.874845027923584,0.8937997221946716
20-08-1980,1.8224749565124512,0.0,1050220,1.8643709421157837,1.8224749565124512,0.8688343167304993
21-08-1980,1.827712059020996,0.0,551366,1.9062670469284058,1.9062670469284058,0.9087797999382019
22-08-1980,1.958636999130249,0.0,398606,1.9691109657287598,1.9691109657287598,0.938739538192749
25-08-1980,1.9481630325317383,0.0,408154,1.9691109657287598,1.9481630325317383,0.9287534356117249
26-08-1980,1.9272149801254272,0.0,181402,1.9691109657287598,1.9481630325317383,0.9287534356117249
27-08-1980,1.9167410135269165,0.0,768570,1.9481630325317383,1.9167410135269165,0.9137732982635498
28-08-1980,1.9219779968261719,0.0,76380,1.937688946723938,1.9272149801254272,0.9187667965888977
29-08-1980,1.9219779968261719,0.0,16708,1.9272149801254272,1.9219779968261719,0.9162702560424805
02-09-1980,1.9272149801254272,0.0,28642,1.9481630325317383,1.9272149801254272,0.9187667965888977
03-09-1980,1.937688946723938,0.0,312679,2.052902936935425,2.047666072845459,0.9761897325515747
04-09-1980,2.0633769035339355,0.0,155146,2.1157469749450684,2.1157469749450684,1.00864577293396
05-09-1980,2.094799041748047,0.0,677869,2.126220941543579,2.094799041748047,0.9986591339111328
08-09-1980,2.042428970336914,0.0,2200689,2.094799041748047,2.052902936935425,0.9786864519119263
09-09-1980,2.0214810371398926,0.0,42964,2.0633769035339355,2.052902936935425,0.9786864519119263
10-09-1980,2.042428970336914,0.0,152759,2.0738511085510254,2.052902936935425,0.9786864519119263
11-09-1980,2.0581400394439697,0.0,105022,2.1209840774536133,2.1209840774536133,1.011142611503601
12-09-1980,2.1105101108551025,0.0,205270,2.13669490814209,2.13669490814209,1.018632411956787
15-09-1980,2.1157469749450684,0.0,85927,2.13669490814209,2.126220941543579,1.0136390924453735
16-09-1980,2.126220941543579,0.0,136051,2.1890649795532227,2.1890649795532227,1.0435991287231445
17-09-1980,2.1419320106506348,0.0,138438,2.178591012954712,2.1576430797576904,1.0286191701889038
18-09-1980,2.1471691131591797,0.0,200497,2.1890649795532227,2.1471691131591797,1.0236260890960693
19-09-1980,2.1576430797576904,0.0,2262747,2.1890649795532227,2.178591012954712,1.038605809211731
22-09-1980,2.1576430797576904,0.0,295971,2.1890649795532227,2.168117046356201,1.033612608909607
23-09-1980,2.178591012954712,0.0,28642,2.1890649795532227,2.178591012954712,1.038605809211731
24-09-1980,2.1471691131591797,0.0,140825,2.1995389461517334,2.178591012954712,1.038605809211731
25-09-1980,2.178591012954712,0.0,195723,2.2047760486602783,2.1943020820617676,1.0460960865020752
26-09-1980,2.13669490814209,0.0,102635,2.1890649795532227,2.173353910446167,1.036109209060669
29-09-1980,2.094799041748047,0.0,183789,2.168117046356201,2.094799041748047,0.9986591339111328
30-09-1980,2.1000359058380127,0.0,45350,2.1209840774536133,2.1157469749450684,1.00864577293396
01-10-1980,2.1052730083465576,0.0,95475,2.1524059772491455,2.13669490814209,1.018632411956787
02-10-1980,2.094799041748047,0.0,193336,2.13669490814209,2.094799041748047,0.9986591339111328
03-10-1980,2.1052730083465576,0.0,45350,2.1471691131591797,2.13669490814209,1.018632411956787
06-10-1980,2.1524059772491455,0.0,78767,2.1576430797576904,2.1576430797576904,1.0286191701889038
07-10-1980,2.1052730083465576,0.0,95475,2.1576430797576904,2.1052730083465576,1.0036520957946777
08-10-1980,2.0633769035339355,0.0,188562,2.1105101108551025,2.084325075149536,0.9936657547950745
09-10-1980,2.0686140060424805,0.0,341322,2.089561939239502,2.079087972640991,0.991169810295105
10-10-1980,2.0319550037384033,0.0,116956,2.0633769035339355,2.0319550037384033,0.9686995148658752
13-10-1980,2.0267179012298584,0.0,88314,2.084325075149536,2.084325075149536,0.9936657547950745
14-10-1980,2.1105101108551025,0.0,517949,2.210012912750244,2.1995389461517334,1.0485929250717163
15-10-1980,2.220487117767334,0.0,69219,2.2833309173583984,2.262382984161377,1.0785516500473022
16-10-1980,2.2833309173583984,0.0,219591,2.3566489219665527,2.299041986465454,1.0960283279418945
17-10-1980,2.2833309173583984,0.0,212431,2.3671228885650635,2.346174955368042,1.1184985637664795
20-10-1980,2.3147530555725098,0.0,140825,2.3566489219665527,2.346174955368042,1.1184985637664795
21-10-1980,2.346174955368042,0.0,62058,2.3671228885650635,2.3671228885650635,1.1284856796264648
22-10-1980,2.3775970935821533,0.0,59672,2.388071060180664,2.3775970935821533,1.1334786415100098
23-10-1980,2.3671228885650635,0.0,1625454,2.388071060180664,2.3671228885650635,1.1284856796264648
24-10-1980,2.3252270221710205,0.0,243460,2.3775970935821533,2.3671228885650635,1.1284856796264648
27-10-1980,2.2833309173583984,0.0,498855,2.3671228885650635,2.3252270221710205,1.108512043952942
28-10-1980,2.3147530555725098,0.0,157533,2.3566489219665527,2.3252270221710205,1.108512043952942
29-10-1980,2.309515953063965,0.0,40577,2.3357009887695312,2.309515953063965,1.1010221242904663
30-10-1980,2.2833309173583984,0.0,159920,2.3147530555725098,2.2833309173583984,1.0885392427444458
31-10-1980,2.262382984161377,0.0,73993,2.293804883956909,2.2728569507598877,1.0835453271865845
03-11-1980,2.2728569507598877,0.0,381898,2.3671228885650635,2.3671228885650635,1.1284856796264648
05-11-1980,2.3671228885650635,0.0,787665,2.5032849311828613,2.4090189933776855,1.14845871925354
06-11-1980,2.346174955368042,0.0,57285,2.398545026779175,2.346174955368042,1.1184985637664795
07-11-1980,2.3566489219665527,0.0,83540,2.388071060180664,2.3671228885650635,1.1284856796264648
10-11-1980,2.3357009887695312,0.0,124117,2.3775970935821533,2.3723599910736084,1.130981683731079
11-11-1980,2.346174955368042,0.0,59672,2.3723599910736084,2.346174955368042,1.1184985637664795
12-11-1980,2.3357009887695312,0.0,190949,2.346174955368042,2.346174955368042,1.1184985637664795
13-11-1980,2.346174955368042,0.0,904621,2.3775970935821533,2.3775970935821533,1.1334786415100098
14-11-1980,2.3147530555725098,0.0,589555,2.3775970935821533,2.346174955368042,1.1184985637664795
17-11-1980,2.346174955368042,0.0,76380,2.3671228885650635,2.3671228885650635,1.1284856796264648
18-11-1980,2.351412057876587,0.0,522723,2.424730062484741,2.424730062484741,1.1559489965438843
19-11-1980,2.424730062484741,0.0,116956,2.48233699798584,2.471863031387329,1.178418755531311
20-11-1980,2.4509150981903076,0.0,136051,2.513758897781372,2.4509150981903076,1.1684316396713257
21-11-1980,2.3671228885650635,0.0,100248,2.429966926574707,2.388071060180664,1.138472080230713
